date,price,atr,tp,sl,result
2025-01-08,394.94000244140625,23.63323567269589,513.1061808048856,347.6735310960145,HOLD
2025-01-10,394.739990234375,23.515858066452065,512.3192805666353,347.70827410147086,HOLD
2025-01-13,403.30999755859375,23.530440058565183,520.9621978514197,356.2491174414634,HOLD
2025-01-14,396.3599853515625,23.856844663558412,515.6442086693546,348.6462960244457,HOLD
2025-01-15,428.2200012207031,24.541369624100355,550.9268493412048,379.1372619725024,HOLD
2025-01-16,413.82000732421875,24.151978586290898,534.5799002556732,365.51605015163693,HOLD
2025-01-17,426.5,24.27826678728253,547.8913339364127,377.94346642543496,SL
2025-01-21,424.07000732421875,24.464823193329355,546.3941232908655,375.14036093756005,SL
2025-01-22,415.1099853515625,23.675181485205737,533.4858927775912,367.759622381151,HOLD
2025-01-23,412.3800048828125,22.825513845915427,526.5075741123896,366.72897719098165,SL
2025-01-24,406.5799865722656,22.13082581473534,517.2341156459423,362.31833494279493,SL
2025-01-27,397.1499938964844,21.813620368758876,506.2180957402787,353.5227531589666,SL
2025-01-28,398.0899963378906,21.261926839010407,504.39963053294264,355.5661426598698,SL
2025-01-29,389.1000061035156,20.75106863147915,492.8553492609114,347.59786884055734,SL
2025-01-30,400.2799987792969,21.275282750236336,506.6564125304785,357.7294332788242,SL
2025-01-31,404.6000061035156,21.16347523951714,510.4173823011013,362.27305562448134,SL
2025-02-03,383.67999267578125,21.811805247614036,492.73901891385145,340.05638218055316,SL
2025-02-04,392.2099914550781,21.15381457271421,497.9790643186492,349.9023623096497,SL
2025-02-05,378.1700134277344,20.83425360112321,482.34128143335045,336.50150622548796,SL
2025-02-06,374.32000732421875,20.416805650550014,476.4040355769688,333.48639602311874,SL
2025-02-07,361.6199951171875,20.402033117747802,463.6301607059265,320.8159288816919,HOLD
2025-02-10,350.7300109863281,19.815456169715734,449.8072918349068,311.09909864689666,SL
2025-02-11,328.5,20.230783266070556,429.6539163303528,288.03843346785885,HOLD
2025-02-12,336.510009765625,20.06429749657522,436.8314972485011,296.38141477247456,SL
2025-02-13,355.94000244140625,20.21541926735015,457.017098778157,315.50916390670596,SL
2025-02-14,355.8399963378906,19.80717331178313,454.87586289680627,316.22564971432433,SL
2025-02-18,354.1099853515625,19.04094486590646,449.3147096810948,316.02809561974954,SL
2025-02-19,360.55999755859375,18.6573033307605,453.84651421239624,323.24539089707275,SL
2025-02-20,354.3999938964844,18.346065455406094,446.1303211735148,317.7078629856722,SL
2025-02-21,337.79998779296875,18.504203958748196,430.3210075867097,300.79157987547234,SL
2025-02-24,330.5299987792969,18.44675934364609,422.76379549752727,293.6364800920047,SL
2025-02-25,302.79998779296875,19.506279311418833,400.33138435006293,263.7874291701311,SL
2025-02-26,290.79998779296875,19.61011615385413,388.8505685622394,251.5797554852605,SL
2025-02-27,281.95001220703125,19.377250607276256,378.8362652434125,243.19551099247875,SL
2025-02-28,292.9800109863281,19.441732759179462,390.1886747822254,254.0965454679692,SL
2025-03-03,284.6499938964844,19.955896785012673,384.4294778215477,244.73820032645904,SL
2025-03-04,272.0400085449219,20.15976150658245,372.8388160778341,231.720485531757,SL
2025-03-05,279.1000061035156,19.56549153575231,376.9274637822772,239.969023032011,SL
2025-03-06,263.45001220703125,19.53081473379519,361.10408587600716,224.38838273944086,SL
2025-03-07,262.6700134277344,19.24432784404134,358.8916526479411,224.1813577396517,SL
2025-03-10,222.14999389648438,20.917593422502197,326.73796100899534,180.31480705147996,HOLD
2025-03-11,230.5800018310547,20.854907617683107,334.8545399194702,188.87018659568847,HOLD
2025-03-12,248.08999633789062,20.883842430108658,352.50920848843396,206.3223114776733,HOLD
2025-03-13,240.67999267578125,20.512852357290136,343.244254462232,199.65428796120096,HOLD
2025-03-14,249.97999572753906,19.826219991448887,349.1110956847835,210.3275557446413,HOLD
2025-03-17,238.00999450683594,19.637203573496596,336.1960123743189,198.73558735984275,HOLD
2025-03-18,225.30999755859375,19.35811705046152,322.10058281090136,186.5937634576707,HOLD
2025-03-19,235.86000061035156,19.12539464768586,331.48697384878085,197.60921131497983,HOLD
2025-03-20,236.25999450683594,18.327151342453984,327.8957512191059,199.60569182192796,HOLD
2025-03-21,248.7100067138672,18.087354734354346,339.1467803856389,212.5352972451585,HOLD
2025-03-24,278.3900146484375,18.93325909394961,373.0563101181855,240.5234964605383,SL
2025-03-25,288.1400146484375,18.78945574374366,382.0872933671558,250.56110316095018,SL
2025-03-26,272.05999755859375,18.99235222655,367.0217586913438,234.07529310549376,SL
